drug,target_gene,label,cell_line_id
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0218
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0218
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0292
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0292
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0292
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0292
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0292
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0292
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0292
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0293
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0293
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0293
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0293
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0293
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0293
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0293
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0320
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0320
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0320
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0320
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0320
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0320
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0320
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0332
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0332
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0332
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0332
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0332
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0332
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0332
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0334
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0334
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0334
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0334
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0334
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0334
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0334
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0359
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0359
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0359
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0359
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0359
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0359
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0359
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0366
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0366
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0366
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0366
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0366
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0366
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0366
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0371
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0371
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0371
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0371
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0371
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0371
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0371
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0397
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0397
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0397
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0397
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0397
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0397
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0397
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0399
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0399
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0399
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0399
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0399
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0399
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0399
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0428
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0428
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0428
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0428
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0428
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0428
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0428
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0459
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0459
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0459
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0459
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0459
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0459
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0459
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0480
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0480
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0480
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0480
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0480
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0480
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0480
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0504
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0504
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0504
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0504
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0504
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0504
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0504
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_0546
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_0546
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_0546
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_0546
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_0546
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_0546
Norepinephrine (hydrochloride),ADRB1,15,CVCL_0546
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1055
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1055
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1055
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1055
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1055
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1055
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1055
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1056
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1056
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1056
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1056
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1056
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1056
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1056
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1094
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1094
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1094
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1094
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1094
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1094
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1094
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1097
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1097
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1097
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1097
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1097
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1097
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1097
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1098
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1098
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1098
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1098
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1098
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1098
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1098
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1119
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1119
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1119
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1119
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1119
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1119
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1119
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1125
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1125
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1125
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1125
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1125
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1125
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1125
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1239
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1239
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1239
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1239
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1239
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1239
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1239
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1285
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1285
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1285
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1285
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1285
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1285
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1285
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1381
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1381
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1381
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1381
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1381
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1381
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1381
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1478
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1478
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1478
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1478
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1478
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1478
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1478
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1495
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1495
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1495
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1495
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1495
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1495
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1495
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1517
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1517
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1517
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1517
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1517
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1517
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1517
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1531
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1531
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1531
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1531
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1531
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1531
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1531
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1547
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1547
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1547
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1547
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1547
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1547
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1547
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1550
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1550
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1550
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1550
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1550
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1550
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1550
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1577
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1577
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1577
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1577
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1577
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1577
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1577
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1635
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1635
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1635
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1635
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1635
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1635
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1635
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1693
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1693
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1693
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1693
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1693
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1693
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1693
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1715
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1715
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1715
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1715
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1715
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1715
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1715
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1716
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1716
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1716
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1716
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1716
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1716
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1716
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1717
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1717
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1717
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1717
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1717
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1717
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1717
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1724
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1724
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1724
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1724
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1724
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1724
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1724
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_1731
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_1731
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_1731
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_1731
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_1731
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_1731
Norepinephrine (hydrochloride),ADRB1,15,CVCL_1731
Norepinephrine (hydrochloride),ADRA1A,9,CVCL_C466
Norepinephrine (hydrochloride),ADRA1B,10,CVCL_C466
Norepinephrine (hydrochloride),ADRA1D,11,CVCL_C466
Norepinephrine (hydrochloride),ADRA2A,12,CVCL_C466
Norepinephrine (hydrochloride),ADRA2B,13,CVCL_C466
Norepinephrine (hydrochloride),ADRA2C,14,CVCL_C466
Norepinephrine (hydrochloride),ADRB1,15,CVCL_C466
Olanzapine,ADRA1A,9,CVCL_0023
Olanzapine,ADRA1B,10,CVCL_0023
Olanzapine,ADRA1D,11,CVCL_0023
Olanzapine,CHRM1,49,CVCL_0023
Olanzapine,CHRM2,50,CVCL_0023
Olanzapine,CHRM3,51,CVCL_0023
Olanzapine,CHRM4,52,CVCL_0023
Olanzapine,CHRM5,53,CVCL_0023
Olanzapine,DRD2,74,CVCL_0023
Olanzapine,DRD4,76,CVCL_0023
Olanzapine,HTR2A,118,CVCL_0023
Olanzapine,HTR2C,119,CVCL_0023
Olanzapine,HTR6,121,CVCL_0023
Olanzapine,ADRA1A,9,CVCL_0069
Olanzapine,ADRA1B,10,CVCL_0069
Olanzapine,ADRA1D,11,CVCL_0069
Olanzapine,CHRM1,49,CVCL_0069
Olanzapine,CHRM2,50,CVCL_0069
Olanzapine,CHRM3,51,CVCL_0069
Olanzapine,CHRM4,52,CVCL_0069
Olanzapine,CHRM5,53,CVCL_0069
Olanzapine,DRD2,74,CVCL_0069
Olanzapine,DRD4,76,CVCL_0069
Olanzapine,HTR2A,118,CVCL_0069
Olanzapine,HTR2C,119,CVCL_0069
Olanzapine,HTR6,121,CVCL_0069
Olanzapine,ADRA1A,9,CVCL_0099
Olanzapine,ADRA1B,10,CVCL_0099
Olanzapine,ADRA1D,11,CVCL_0099
Olanzapine,CHRM1,49,CVCL_0099
Olanzapine,CHRM2,50,CVCL_0099
Olanzapine,CHRM3,51,CVCL_0099
Olanzapine,CHRM4,52,CVCL_0099
Olanzapine,CHRM5,53,CVCL_0099
Olanzapine,DRD2,74,CVCL_0099
Olanzapine,DRD4,76,CVCL_0099
Olanzapine,HTR2A,118,CVCL_0099
Olanzapine,HTR2C,119,CVCL_0099
Olanzapine,HTR6,121,CVCL_0099
Olanzapine,ADRA1A,9,CVCL_0131
Olanzapine,ADRA1B,10,CVCL_0131
Olanzapine,ADRA1D,11,CVCL_0131
Olanzapine,CHRM1,49,CVCL_0131
Olanzapine,CHRM2,50,CVCL_0131
Olanzapine,CHRM3,51,CVCL_0131
Olanzapine,CHRM4,52,CVCL_0131
Olanzapine,CHRM5,53,CVCL_0131
Olanzapine,DRD2,74,CVCL_0131
Olanzapine,DRD4,76,CVCL_0131
Olanzapine,HTR2A,118,CVCL_0131
Olanzapine,HTR2C,119,CVCL_0131
Olanzapine,HTR6,121,CVCL_0131
Olanzapine,ADRA1A,9,CVCL_0152
Olanzapine,ADRA1B,10,CVCL_0152
Olanzapine,ADRA1D,11,CVCL_0152
Olanzapine,CHRM1,49,CVCL_0152
Olanzapine,CHRM2,50,CVCL_0152
Olanzapine,CHRM3,51,CVCL_0152
Olanzapine,CHRM4,52,CVCL_0152
Olanzapine,CHRM5,53,CVCL_0152
Olanzapine,DRD2,74,CVCL_0152
Olanzapine,DRD4,76,CVCL_0152
Olanzapine,HTR2A,118,CVCL_0152
Olanzapine,HTR2C,119,CVCL_0152
Olanzapine,HTR6,121,CVCL_0152
Olanzapine,ADRA1A,9,CVCL_0292
Olanzapine,ADRA1B,10,CVCL_0292
Olanzapine,ADRA1D,11,CVCL_0292
Olanzapine,CHRM1,49,CVCL_0292
Olanzapine,CHRM2,50,CVCL_0292
Olanzapine,CHRM3,51,CVCL_0292
Olanzapine,CHRM4,52,CVCL_0292
Olanzapine,CHRM5,53,CVCL_0292
Olanzapine,DRD2,74,CVCL_0292
Olanzapine,DRD4,76,CVCL_0292
Olanzapine,HTR2A,118,CVCL_0292
Olanzapine,HTR2C,119,CVCL_0292
Olanzapine,HTR6,121,CVCL_0292
Olanzapine,ADRA1A,9,CVCL_0293
Olanzapine,ADRA1B,10,CVCL_0293
Olanzapine,ADRA1D,11,CVCL_0293
Olanzapine,CHRM1,49,CVCL_0293
Olanzapine,CHRM2,50,CVCL_0293
Olanzapine,CHRM3,51,CVCL_0293
Olanzapine,CHRM4,52,CVCL_0293
Olanzapine,CHRM5,53,CVCL_0293
Olanzapine,DRD2,74,CVCL_0293
Olanzapine,DRD4,76,CVCL_0293
Olanzapine,HTR2A,118,CVCL_0293
Olanzapine,HTR2C,119,CVCL_0293
Olanzapine,HTR6,121,CVCL_0293
Olanzapine,ADRA1A,9,CVCL_0320
Olanzapine,ADRA1B,10,CVCL_0320
Olanzapine,ADRA1D,11,CVCL_0320
Olanzapine,CHRM1,49,CVCL_0320
Olanzapine,CHRM2,50,CVCL_0320
Olanzapine,CHRM3,51,CVCL_0320
Olanzapine,CHRM4,52,CVCL_0320
Olanzapine,CHRM5,53,CVCL_0320
Olanzapine,DRD2,74,CVCL_0320
Olanzapine,DRD4,76,CVCL_0320
Olanzapine,HTR2A,118,CVCL_0320
Olanzapine,HTR2C,119,CVCL_0320
Olanzapine,HTR6,121,CVCL_0320
Olanzapine,ADRA1A,9,CVCL_0334
Olanzapine,ADRA1B,10,CVCL_0334
Olanzapine,ADRA1D,11,CVCL_0334
Olanzapine,CHRM1,49,CVCL_0334
Olanzapine,CHRM2,50,CVCL_0334
Olanzapine,CHRM3,51,CVCL_0334
Olanzapine,CHRM4,52,CVCL_0334
Olanzapine,CHRM5,53,CVCL_0334
Olanzapine,DRD2,74,CVCL_0334
Olanzapine,DRD4,76,CVCL_0334
Olanzapine,HTR2A,118,CVCL_0334
Olanzapine,HTR2C,119,CVCL_0334
Olanzapine,HTR6,121,CVCL_0334
Olanzapine,ADRA1A,9,CVCL_0359
Olanzapine,ADRA1B,10,CVCL_0359
Olanzapine,ADRA1D,11,CVCL_0359
Olanzapine,CHRM1,49,CVCL_0359
Olanzapine,CHRM2,50,CVCL_0359
Olanzapine,CHRM3,51,CVCL_0359
Olanzapine,CHRM4,52,CVCL_0359
Olanzapine,CHRM5,53,CVCL_0359
Olanzapine,DRD2,74,CVCL_0359
Olanzapine,DRD4,76,CVCL_0359
Olanzapine,HTR2A,118,CVCL_0359
Olanzapine,HTR2C,119,CVCL_0359
Olanzapine,HTR6,121,CVCL_0359
Olanzapine,ADRA1A,9,CVCL_0366
Olanzapine,ADRA1B,10,CVCL_0366
Olanzapine,ADRA1D,11,CVCL_0366
Olanzapine,CHRM1,49,CVCL_0366
Olanzapine,CHRM2,50,CVCL_0366
Olanzapine,CHRM3,51,CVCL_0366
Olanzapine,CHRM4,52,CVCL_0366
Olanzapine,CHRM5,53,CVCL_0366
Olanzapine,DRD2,74,CVCL_0366
Olanzapine,DRD4,76,CVCL_0366
Olanzapine,HTR2A,118,CVCL_0366
Olanzapine,HTR2C,119,CVCL_0366
Olanzapine,HTR6,121,CVCL_0366
Olanzapine,ADRA1A,9,CVCL_0371
Olanzapine,ADRA1B,10,CVCL_0371
Olanzapine,ADRA1D,11,CVCL_0371
Olanzapine,CHRM1,49,CVCL_0371
Olanzapine,CHRM2,50,CVCL_0371
Olanzapine,CHRM3,51,CVCL_0371
Olanzapine,CHRM4,52,CVCL_0371
Olanzapine,CHRM5,53,CVCL_0371
Olanzapine,DRD2,74,CVCL_0371
Olanzapine,DRD4,76,CVCL_0371
Olanzapine,HTR2A,118,CVCL_0371
Olanzapine,HTR2C,119,CVCL_0371
Olanzapine,HTR6,121,CVCL_0371
Olanzapine,ADRA1A,9,CVCL_0397
Olanzapine,ADRA1B,10,CVCL_0397
Olanzapine,ADRA1D,11,CVCL_0397
Olanzapine,CHRM1,49,CVCL_0397
Olanzapine,CHRM2,50,CVCL_0397
Olanzapine,CHRM3,51,CVCL_0397
Olanzapine,CHRM4,52,CVCL_0397
Olanzapine,CHRM5,53,CVCL_0397
Olanzapine,DRD2,74,CVCL_0397
Olanzapine,DRD4,76,CVCL_0397
Olanzapine,HTR2A,118,CVCL_0397
Olanzapine,HTR2C,119,CVCL_0397
Olanzapine,HTR6,121,CVCL_0397
Olanzapine,ADRA1A,9,CVCL_0399
Olanzapine,ADRA1B,10,CVCL_0399
Olanzapine,ADRA1D,11,CVCL_0399
Olanzapine,CHRM1,49,CVCL_0399
Olanzapine,CHRM2,50,CVCL_0399
Olanzapine,CHRM3,51,CVCL_0399
Olanzapine,CHRM4,52,CVCL_0399
Olanzapine,CHRM5,53,CVCL_0399
Olanzapine,DRD2,74,CVCL_0399
Olanzapine,DRD4,76,CVCL_0399
Olanzapine,HTR2A,118,CVCL_0399
Olanzapine,HTR2C,119,CVCL_0399
Olanzapine,HTR6,121,CVCL_0399
Olanzapine,ADRA1A,9,CVCL_0428
Olanzapine,ADRA1B,10,CVCL_0428
Olanzapine,ADRA1D,11,CVCL_0428
Olanzapine,CHRM1,49,CVCL_0428
Olanzapine,CHRM2,50,CVCL_0428
Olanzapine,CHRM3,51,CVCL_0428
Olanzapine,CHRM4,52,CVCL_0428
Olanzapine,CHRM5,53,CVCL_0428
Olanzapine,DRD2,74,CVCL_0428
Olanzapine,DRD4,76,CVCL_0428
Olanzapine,HTR2A,118,CVCL_0428
Olanzapine,HTR2C,119,CVCL_0428
Olanzapine,HTR6,121,CVCL_0428
Olanzapine,ADRA1A,9,CVCL_0459
Olanzapine,ADRA1B,10,CVCL_0459
Olanzapine,ADRA1D,11,CVCL_0459
Olanzapine,CHRM1,49,CVCL_0459
Olanzapine,CHRM2,50,CVCL_0459
Olanzapine,CHRM3,51,CVCL_0459
Olanzapine,CHRM4,52,CVCL_0459
Olanzapine,CHRM5,53,CVCL_0459
Olanzapine,DRD2,74,CVCL_0459
Olanzapine,DRD4,76,CVCL_0459
Olanzapine,HTR2A,118,CVCL_0459
Olanzapine,HTR2C,119,CVCL_0459
Olanzapine,HTR6,121,CVCL_0459
Olanzapine,ADRA1A,9,CVCL_0480
Olanzapine,ADRA1B,10,CVCL_0480
Olanzapine,ADRA1D,11,CVCL_0480
Olanzapine,CHRM1,49,CVCL_0480
Olanzapine,CHRM2,50,CVCL_0480
Olanzapine,CHRM3,51,CVCL_0480
Olanzapine,CHRM4,52,CVCL_0480
Olanzapine,CHRM5,53,CVCL_0480
Olanzapine,DRD2,74,CVCL_0480
