gene,mean,max,min,nonzero_fraction
SRSF8,2.7234185,23.0,0.0,0.873093418537282
ENDOD1,0.14216375,5.0,0.0,0.12794602143054054
SESN3,1.9504142,31.0,0.0,0.7986966326664346
FAM76B,3.2255313,32.0,0.0,0.919926968044
CEP57,8.096862,67.0,0.0,0.996370998721037
MTMR2,9.096926,75.0,0.0,0.9969223538344036
MAML2,0.4699986,9.0,0.0,0.3238668974524682
CCDC82,3.0343964,36.0,0.0,0.902703899707601
JRKL,1.8104875,16.0,0.0,0.7823005970000859
CNTN5,0.00029375477,1.0,0.0,0.0002937547735150696
ARHGAP42,1.1942397,14.0,0.0,0.6419490855187935
PGR,0.01643219,5.0,0.0,0.014886588060902144
TRPC6,0.03447777,11.0,0.0,0.03179330510274638
ANGPTL5,0.00022144591,1.0,0.0,0.00022144590618828326
CEP126,0.47054544,11.0,0.0,0.34419020847550313
CFAP300,0.23483208,8.0,0.0,0.1988990974949497
YAP1,5.7517095,55.0,0.0,0.9841146457091466
BIRC3,0.009255535,21.0,0.0,0.008753892250749075
BIRC2,1.716486,17.0,0.0,0.788311271596625
TMEM123,4.297858,38.0,0.0,0.9639947033754683
MMP7,9.0386086e-05,7.0,0.0,6.327025891093807e-05
MMP20,5.4231652e-05,1.0,0.0,5.4231650495089776e-05
MMP27,2.7115826e-05,1.0,0.0,2.7115825247544888e-05
MMP8,9.9424695e-05,2.0,0.0,9.490538836640711e-05
MMP10,0.0184478,6.0,0.0,0.016594885051497473
MMP1,0.00030731267,3.0,0.0,0.0002711582524754489
MMP3,0.00021692661,5.0,0.0,0.00019884938514866252
MMP12,8.586678e-05,1.0,0.0,8.586677995055882e-05
MMP13,0.0014055036,3.0,0.0,0.0013015596118821546
DCUN1D5,28.468336,151.0,0.0,0.9999593262621287
DYNC2H1,0.7151347,16.0,0.0,0.47696284680010664
PDGFD,0.7959308,25.0,0.0,0.49774260754814187
DDI1,3.6154433e-05,1.0,0.0,3.6154433663393186e-05
CASP4,0.004989312,5.0,0.0,0.004776904547775824
CASP5,5.8750953e-05,1.0,0.0,5.875095470301392e-05
CARD16,0.000108463304,1.0,0.0,0.00010846330099017955
CARD17,0.00019884939,2.0,0.0,0.0001807721683169659
CARD18,0.0007185694,24.0,0.0,0.0004700076376241114
GRIA4,1.3552806,33.0,0.0,0.6764630117547102
MSANTD4,4.093432,39.0,0.0,0.9525834602504598
KBTBD3,0.51871216,8.0,0.0,0.3733080854871584
AASDHPPT,9.137355,62.0,0.0,0.9948073194650952
GUCY1A2,0.25607735,8.0,0.0,0.21002562445485892
CWF19L2,3.876483,57.0,0.0,0.9488008026284274
ALKBH8,2.231768,18.0,0.0,0.8340737460060649
ELMOD1,0.17426437,7.0,0.0,0.14114690902188698
SLN,0.0029285091,2.0,0.0,0.002801968608912972
SLC35F2,3.3376553,26.0,0.0,0.9206862111509312
RAB39A,5.1537104,48.0,0.0,0.9737970742024558
CUL5,3.103483,38.0,0.0,0.9214951666041497
ACAT1,2.8894217,24.0,0.0,0.9010091606296294
NPAT,1.1766732,18.0,0.0,0.6612103600529663
ATM,6.9921002,77.0,0.0,0.9912009147071716
C11orf65,0.11288318,5.0,0.0,0.10207300484017481
POGLUT3,1.060518,11.0,0.0,0.6188192865826377
EXPH5,0.6285358,15.0,0.0,0.4064029502017869
DDX10,5.0638127,51.0,0.0,0.9734762036036931
C11orf87,0.038685244,3.0,0.0,0.036755501123047096
RDX,4.275596,27.0,0.0,0.9612650436338821
ZC3H12C,0.51648414,10.0,0.0,0.3737916510374063
FDX1,3.6456957,26.0,0.0,0.9415247228536695
ARHGAP20,0.01746259,3.0,0.0,0.01648190244629937
C11orf53,4.5193043e-05,1.0,0.0,4.519304207924148e-05
COLCA2,0.008713218,2.0,0.0,0.008609274516095501
POU2AF1,0.0014732932,3.0,0.0,0.0013467526539613962
BTG4,0.008536966,4.0,0.0,0.00784551210495632
C11orf88,0.0009942469,16.0,0.0,0.0008677064079214364
LAYN,0.48194313,16.0,0.0,0.33321281855445534
SIK2,2.0837066,20.0,0.0,0.818400799012984
PPP2R1B,12.009214,92.0,0.0,0.9992452761972767
ALG9,2.1441476,19.0,0.0,0.8302820497756166
FDXACB1,0.29347908,7.0,0.0,0.23226512046205366
C11orf1,3.3576849,25.0,0.0,0.9201529332543962
CRYAB,0.5706616,17.0,0.0,0.34537878548218715
HSPB2,0.3996511,20.0,0.0,0.2621964722311353
C11orf52,0.2926385,7.0,0.0,0.22519240937665236
DIXDC1,1.5699656,15.0,0.0,0.7306042761656415
DLAT,5.6759386,48.0,0.0,0.9826413525373634
PIH1D2,0.10568393,5.0,0.0,0.09645550970972509
NKAPD1,3.5142336,29.0,0.0,0.9381804377398055
TIMM8B,19.695728,89.0,0.0,0.9998418243527226
IL18,0.15148255,8.0,0.0,0.12098629295033736
TEX12,0.03930891,4.0,0.0,0.037465031883691186
BCO2,0.02317951,5.0,0.0,0.02244286469655132
PTS,6.3096447,41.0,0.0,0.9848558115992462
PLET1,4.0673738e-05,2.0,0.0,3.6154433663393186e-05
NCAM1,0.5645289,11.0,0.0,0.3903503816552404
TTC12,0.6133193,8.0,0.0,0.4302016061607155
ANKK1,0.008455618,3.0,0.0,0.007972052622778197
DRD2,0.04624604,4.0,0.0,0.04415360211141892
TMPRSS5,0.06481134,3.0,0.0,0.061561961920342745
ZW10,7.382794,43.0,0.0,0.9919511192056871
CLDN25,4.9712347e-05,1.0,0.0,4.971234628716563e-05
USP28,9.075351,69.0,0.0,0.9968590835754927
HTR3A,1.0085369,21.0,0.0,0.5709553357165131
ZBTB16,0.021191018,5.0,0.0,0.01938329574778667
NNMT,0.0015546406,2.0,0.0,0.0014732931717832722
C11orf71,1.3155514,12.0,0.0,0.6720431322393604
RBM7,8.401378,53.0,0.0,0.9948660704197981
REXO2,22.888243,140.0,0.0,0.9999322104368812
NXPE1,0.000311832,3.0,0.0,0.00029827407772299374
NXPE4,9.9424695e-05,1.0,0.0,9.942469257433126e-05
NXPE2,0.012884537,3.0,0.0,0.012125293189860489
CADM1,2.8129597,46.0,0.0,0.8634311461407401
BUD13,3.8635397,32.0,0.0,0.9497543758162993
ZPR1,4.5224133,29.0,0.0,0.9695760440722546
APOA5,0.016192667,3.0,0.0,0.015166784921793441
APOA4,0.00016269495,2.0,0.0,0.00015365634306942102
APOC3,0.0034030362,2.0,0.0,0.003213225291834069
APOA1,0.048944063,4.0,0.0,0.04578959023468747
SIK3,4.3703165,32.0,0.0,0.9598143469831385
PAFAH1B2,23.263508,183.0,0.0,0.9999457683495049
SIDT2,0.12994355,6.0,0.0,0.1196621368174156
TAGLN,15.104287,563.0,0.0,0.978790905352212
PCSK7,3.1115184,32.0,0.0,0.9192038793707321
RNF214,3.2408879,28.0,0.0,0.9155432429623135
BACE1,0.483787,10.0,0.0,0.36003036972427727
CEP164,1.397265,16.0,0.0,0.6783340036967909
DSCAML1,0.0048401747,3.0,0.0,0.004623248204706404
FXYD2,0.05098679,15.0,0.0,0.043037333972061664
FXYD6,6.431133,50.0,0.0,0.9852715875863752
TMPRSS13,0.14379522,12.0,0.0,0.11265269599092524
IL10RA,0.010484786,4.0,0.0,0.009775255001739933
SMIM35,7.230887e-05,1.0,0.0,7.230886732678637e-05
TMPRSS4,0.018727997,4.0,0.0,0.017141720860656292
SCN4B,0.058764514,5.0,0.0,0.05407347484781243
SCN2B,0.03228591,4.0,0.0,0.02936191943888319
JAML,0.024648285,4.0,0.0,0.022632675473284132
MPZL3,0.120376185,5.0,0.0,0.10987332390305189
MPZL2,0.18434694,5.0,0.0,0.16097761588625814
CD3E,0.0035973662,2.0,0.0,0.0034708256316857457
CD3D,0.00558586,3.0,0.0,0.005364414094805964
CD3G,0.0032810147,2.0,0.0,0.0031589936413389795
UBE4A,7.5550156,73.0,0.0,0.9941384624423224
ATP5MG,21.985067,109.0,0.0,0.9999457683495049
KMT2A,7.9811273,81.0,0.0,0.9957021416982641
TTC36,0.0060829837,2.0,0.0,0.006024232509162889
TMEM25,0.61679465,11.0,0.0,0.43848097146963255
IFT46,2.2537725,23.0,0.0,0.8170676042716464
ARCN1,14.537463,113.0,0.0,0.9995977819254948
PHLDB1,5.516457,52.0,0.0,0.9778689672937955
TREH,0.0011207875,2.0,0.0,0.0010891523141097197
DDX6,21.85827,205.0,0.0,0.9999683648705445
CXCR5,0.0006372219,4.0,0.0,0.0005875095470301392
BCL9L,5.493472,48.0,0.0,0.9757584522286948
UPK2,0.016192667,5.0,0.0,0.015528329258427372
FOXR1,0.0056084567,3.0,0.0,0.0054999932210436885
CCDC84,1.58586,30.0,0.0,0.7522878977552616
TRAPPC4,11.530295,77.0,0.0,0.9985809384787118
SLC37A4,5.503979,43.0,0.0,0.9816561442200359
HYOU1,32.02047,220.0,0.0,0.9999683648705445
VPS11,1.3169072,17.0,0.0,0.6921630745730387
HMBS,5.886141,32.0,0.0,0.9860398693017223
H2AFX,13.160246,96.0,0.0,0.9979708324106421
DPAGT1,1.6741672,18.0,0.0,0.7707492554446318
C2CD2L,0.10573816,4.0,0.0,0.09743619872284463
HINFP,1.2927605,13.0,0.0,0.6906400690549683
ABCG4,0.040492967,4.0,0.0,0.03843216298418695
NLRX1,0.36379495,8.0,0.0,0.29224532590962293
PDZD3,0.0026935053,6.0,0.0,0.002557926181685068
CCDC153,0.20711972,6.0,0.0,0.1757150669082988
CBL,5.716992,50.0,0.0,0.9820990360324124
MCAM,0.50667274,11.0,0.0,0.36197818983789254
RNF26,6.5946546,45.0,0.0,0.9844535935247409
MFRP,5.4231652e-05,1.0,0.0,5.4231650495089776e-05
USP2,0.56732184,8.0,0.0,0.3970751063166315
THY1,26.515879,209.0,0.0,0.9998870173948019
NECTIN1,15.413268,104.0,0.0,0.9995616274918313
TRIM29,0.019862343,5.0,0.0,0.018004907964369807
OAF,0.09141196,9.0,0.0,0.0784912754832266
POU2F3,0.1484501,11.0,0.0,0.11872212154216737
TLCD5,1.4767369,14.0,0.0,0.7162238501760269
ARHGEF12,2.0659456,19.0,0.0,0.8376575542429487
GRIK4,0.089405395,4.0,0.0,0.0842172339146665
TBCEL,2.8751814,28.0,0.0,0.900977525500174
TECTA,0.039702088,3.0,0.0,0.03835081550844432
SC5D,13.822504,128.0,0.0,0.9987210369091575
SORL1,6.0537796,43.0,0.0,0.9845213830878597
BLID,0.0009671311,1.0,0.0,0.0009671311004957677
UBASH3B,1.2904737,23.0,0.0,0.6473180189178074
CRTAM,0.004320455,3.0,0.0,0.0037916962304483603
JHY,0.06984585,44.0,0.0,0.06316179560994789
BSX,0.00049712346,7.0,0.0,0.0004428918123765665
HSPA8,142.41513,866.0,2.0,1.0
CLMP,2.9881866,31.0,0.0,0.8894984928120466
GRAMD1B,2.0091336,31.0,0.0,0.803328919479557
SCN3B,0.0832727,5.0,0.0,0.0746724634275307
ZNF202,2.544409,32.0,0.0,0.8798949713702079
OR6X1,0.011402205,4.0,0.0,0.010620364888621748
OR6M1,0.00030731267,3.0,0.0,0.0002847161650992213
TMEM225,0.00061462534,134.0,0.0,1.3557912623772444e-05
OR8D4,0.019930132,4.0,0.0,0.018872614372291242
OR4D5,0.020549277,4.0,0.0,0.0189765583690735
OR6T1,0.00046548832,6.0,0.0,0.00037058294504978013
OR10S1,0.000117501906,2.0,0.0,0.00010846330099017955
OR10G6,1.8077217e-05,2.0,0.0,1.3557912623772444e-05
OR10G4,0.0015275248,2.0,0.0,0.0014778124759911963
OR10G8,0.0029330284,3.0,0.0,0.0028155265215367444
OR10G7,7.682817e-05,2.0,0.0,7.230886732678637e-05
VWA5A,1.5412138,26.0,0.0,0.7249506266015284
OR10D3,0.00014913703,1.0,0.0,0.00014913703886149687
OR8G1,6.7789566e-05,1.0,0.0,6.778956311886222e-05
OR8G5,0.00013557913,2.0,0.0,0.000122021213613952
OR8D1,4.0673738e-05,1.0,0.0,4.067373787131733e-05
OR8D2,2.2596521e-05,1.0,0.0,2.259652103962074e-05
OR8B2,5.8750953e-05,3.0,0.0,4.971234628716563e-05
OR8B4,6.7789566e-05,1.0,0.0,6.778956311886222e-05
OR8B8,0.000117501906,1.0,0.0,0.00011750190940602784
OR8B12,0.000112982605,2.0,0.0,0.0001039439967822554
OR8A1,5.8750953e-05,1.0,0.0,5.875095470301392e-05
PANX3,0.00012654052,2.0,0.0,0.000122021213613952
TBRG1,0.41890335,11.0,0.0,0.32959737518811605
SIAE,0.45891276,9.0,0.0,0.33452341677475333
SPA17,1.4816946,42.0,0.0,0.6986663533282416
NRGN,0.07035201,5.0,0.0,0.065538949623316
VSIG2,0.0040809317,3.0,0.0,0.003927275356686084
ESAM,0.0104034385,19.0,0.0,0.009721023351244843
MSANTD2,3.5554585,47.0,0.0,0.9400243138566386
ROBO3,0.24943848,6.0,0.0,0.21044591974619586
ROBO4,0.0012247314,2.0,0.0,0.0011976156150998991
HEPACAM,0.00037962155,2.0,0.0,0.0003751022492577043
HEPN1,0.0011750191,2.0,0.0,0.001129826051981037
CCDC15,0.25824207,6.0,0.0,0.2210617653306097
SLC37A2,0.07234954,4.0,0.0,0.06759071373371356
TMEM218,2.709829,19.0,0.0,0.8835601270828344
PKNOX2,0.14576112,7.0,0.0,0.12605243296742033
FEZ1,2.7130377,43.0,0.0,0.84568835782043
EI24,11.034925,75.0,0.0,0.998752672038613
STT3A,19.247175,150.0,0.0,0.9998779787863861
CHEK1,5.006282,56.0,0.0,0.9737428425519608
ACRV1,0.0015365634,2.0,0.0,0.0015094476054466654
PATE1,0.00021692661,1.0,0.0,0.0002169266019803591
PATE2,0.016685272,3.0,0.0,0.016061607154962423
PATE3,0.000112982605,2.0,0.0,0.00010846330099017955
PATE4,8.1347476e-05,1.0,0.0,8.134747574263466e-05
HYLS1,1.4152247,16.0,0.0,0.6382025823304244
PUS3,5.603065,40.0,0.0,0.9802009282650843
DDX25,1.557393,20.0,0.0,0.7056803134589399
VSIG10L2,0.00026211963,2.0,0.0,0.00025760033985167645
CDON,0.6275506,14.0,0.0,0.44219132022433827
RPUSD4,5.2134647,50.0,0.0,0.9775616546076566
FAM118B,3.145499,34.0,0.0,0.9222589290152888
SRPRA,3.9196196,37.0,0.0,0.9552679269499668
FOXRED1,2.9244192,24.0,0.0,0.9093382382848336
TIRAP,0.14144519,5.0,0.0,0.12741726283821342
DCPS,0.7485188,10.0,0.0,0.5034278922417105
ST3GAL4,2.0846963,22.0,0.0,0.8202311172171932
KIRREL3,0.009169668,3.0,0.0,0.008812643205452088
ETS1,2.7217329,24.0,0.0,0.8617544842796003
FLI1,0.023428073,5.0,0.0,0.02152544594234272
KCNJ1,0.05020947,5.0,0.0,0.04318195170671523
KCNJ5,0.00155916,3.0,0.0,0.0014823317801991205
C11orf45,0.031079255,4.0,0.0,0.028421904163634968
TP53AIP1,0.0026166772,2.0,0.0,0.00257148409430884
ARHGAP32,0.88395333,11.0,0.0,0.5513505940625382
BARX2,0.00081347476,2.0,0.0,0.0007592431069312569
TMEM45B,0.000112982605,2.0,0.0,0.0001039439967822554
NFRKB,2.9389353,31.0,0.0,0.9026315908402742
PRDM10,1.6095954,23.0,0.0,0.7329769108748018
APLP2,26.36023,235.0,0.0,0.9999186525242574
ST14,3.0045645,38.0,0.0,0.8891459870838285
ZBTB44,9.261713,87.0,0.0,0.9968726414881165
ADAMTS8,1.03756,20.0,0.0,0.5880789793603377
ADAMTS15,0.22829266,8.0,0.0,0.19206590953256836
SNX19,1.3594112,15.0,0.0,0.702037754267353
NTM,1.136144,13.0,0.0,0.5950341885363329
OPCML,0.052053347,4.0,0.0,0.048587039539392515
SPATA19,0.00079087826,2.0,0.0,0.0007728010195550293
IGSF9B,1.5874373,21.0,0.0,0.7483606223985755
JAM3,4.978931,43.0,0.0,0.9751257496395855
NCAPD3,6.9019356,82.0,0.0,0.9891672278136058
VPS26B,2.6316767,23.0,0.0,0.8808756603833274
THYN1,13.153892,71.0,0.0,0.9991503708089102
ACAD8,5.006499,51.0,0.0,0.9733812982153268
GLB1L3,3.8244023,70.0,0.0,0.9305202171073742
GLB1L2,0.834598,13.0,0.0,0.5304307348840572
B3GAT1,0.6258333,11.0,0.0,0.4375228789775526
IQSEC3,0.29623586,8.0,0.0,0.23052970764621078
SLC6A12,0.03039684,3.0,0.0,0.029140473532694906
SLC6A13,0.007343869,3.0,0.0,0.007167616473767699
KDM5A,0.8544965,13.0,0.0,0.5420227501773827
CCDC77,1.4434116,14.0,0.0,0.7168520334609284
B4GALNT3,0.7275266,9.0,0.0,0.48206966055506095
NINJ2,0.05618851,6.0,0.0,0.04904348926439286
WNK1,4.3793054,68.0,0.0,0.963244498876953
RAD52,0.729836,16.0,0.0,0.49020892743353234
ERC1,2.1559613,37.0,0.0,0.8242894523959091
WNT5B,0.024910405,4.0,0.0,0.023961350910413834
ADIPOR2,4.06346,35.0,0.0,0.9632670953979925
CACNA2D4,0.008423983,2.0,0.0,0.008342635567827977
LRTM2,0.0022641714,2.0,0.0,0.002196381845051136
DCP1B,2.7088122,31.0,0.0,0.8868095068083318
CACNA1C,0.04870906,4.0,0.0,0.04627315578493535
FKBP4,5.3631396,58.0,0.0,0.9736886109014656
ITFG2,3.081257,49.0,0.0,0.9117153922982018
TEX52,0.002806488,2.0,0.0,0.0027748527836654268
FOXM1,10.273102,72.0,0.0,0.9975279405982654
RHNO1,2.9244554,24.0,0.0,0.8995629832830937
TULP3,2.896621,26.0,0.0,0.8991246107749251
TEAD4,13.174011,84.0,0.0,0.9986532473460386
TSPAN9,1.8790499,23.0,0.0,0.7953930212904421
PRMT8,0.04736231,4.0,0.0,0.044393125234438904
CRACR2A,0.29206908,7.0,0.0,0.23250916288928156
PARP11,1.129112,17.0,0.0,0.6374117040940377
CCND2,10.598654,93.0,0.0,0.9963890759378686
TIGAR,4.6488004,43.0,0.0,0.9627428561098733
FGF23,0.07145472,13.0,0.0,0.06436393052925572
FGF6,0.0035973662,4.0,0.0,0.0032584183339133105
C12orf4,1.4291621,15.0,0.0,0.7063130160480492
RAD51AP1,3.9191813,38.0,0.0,0.9529133694576383
DYRK4,0.45261735,13.0,0.0,0.34947327509456644
AKAP3,0.026153214,3.0,0.0,0.025240314001256366
NDUFA9,4.6733584,37.0,0.0,0.9693681560786901
GALNT8,0.9472688,15.0,0.0,0.5666936318484406
KCNA1,0.05280355,7.0,0.0,0.04578055162627162
KCNA5,0.023238262,11.0,0.0,0.02146217568343178
NTF3,0.06510962,4.0,0.0,0.06113714732479787
ANO2,0.050571013,3.0,0.0,0.048049242338649545
VWF,0.041672505,5.0,0.0,0.039340543129979706
CD9,19.911354,160.0,0.0,0.9997107645306929
PLEKHG6,1.1874111,16.0,0.0,0.6422157244670611
TNFRSF1A,3.6738734,34.0,0.0,0.9389577580635685
SCNN1A,7.799352,69.0,0.0,0.9937046092383617
LTBR,0.46504545,10.0,0.0,0.34287509095099716
CD27,0.016942872,2.0,0.0,0.016730464177735195
TAPBPL,0.021326596,3.0,0.0,0.020707451880708445
VAMP1,0.79293,12.0,0.0,0.5230868655461806
NCAPD2,12.053703,77.0,0.0,0.9985493033492564
IFFO1,0.3816733,9.0,0.0,0.3005111333059162
NOP2,8.292964,70.0,0.0,0.9941294238339066
CHD4,18.825771,136.0,0.0,0.9998689401779702
LPAR5,0.033420254,60.0,0.0,0.03197407727106335
ING4,1.3051027,13.0,0.0,0.6881182973069466
ZNF384,3.5999513,50.0,0.0,0.947869825961595
PIANP,0.49599814,9.0,0.0,0.37276124967799956
COPS7A,6.3319383,38.0,0.0,0.9827452965341456
MLF2,16.51154,148.0,0.0,0.9998192278316831
PTMS,27.130354,360.0,0.0,0.9999774034789604
LAG3,0.6090214,50.0,0.0,0.3995336078057422
CD4,0.13308448,24.0,0.0,0.11051958440478504
GPR162,0.58816934,9.0,0.0,0.39928052677009845
P3H3,2.6993623,28.0,0.0,0.8851328449471919
GNB3,0.30549142,23.0,0.0,0.2401332290880496
CDCA3,3.0568664,26.0,0.0,0.8548263909288526
USP5,5.3675957,42.0,0.0,0.9818504743009766
SPSB2,1.6086419,42.0,0.0,0.7260668947408857
LRRC23,0.09473817,4.0,0.0,0.08955001288001699
ENO2,7.707497,179.0,0.0,0.988263366972021
ATN1,8.989208,120.0,0.0,0.9948841476366299
C12orf57,12.710937,123.0,0.0,0.9993311429772272
PTPN6,1.078306,26.0,0.0,0.6089897999304027
PHB2,0.42547894,8.0,0.0,0.33164461999430567
EMG1,16.553778,110.0,0.0,0.9996158591423264
LPCAT3,5.9194164,50.0,0.0,0.98486936951187
C1S,0.91877455,30.0,0.0,0.532889236373168
C1R,0.87642866,17.0,0.0,0.5189019898496428
C1RL,0.6781442,10.0,0.0,0.4630931021859874
RBP5,0.1532948,8.0,0.0,0.13035932987757204
CLSTN3,1.0996054,16.0,0.0,0.6166726170838738
PEX5,0.9618209,17.0,0.0,0.5837404473207305
ACSM4,0.00023500381,3.0,0.0,0.0002078879935645108
CD163L1,0.00058299024,6.0,0.0,0.0005377972007429736
CD163,0.005292105,10.0,0.0,0.004853732719310535
APOBEC1,0.0006372219,2.0,0.0,0.0006281832849014565
GDF3,1.4639292,26.0,0.0,0.6483664974940458
DPPA3,0.0048672906,13.0,0.0,0.004727192201488659
CLEC4C,0.037243586,58.0,0.0,0.032055424746805984
NANOGNB,0.0023093645,3.0,0.0,0.002295806537625467
NANOG,9.66666,62.0,0.0,0.9931939278628662
SLC2A14,0.058994997,5.0,0.0,0.05617947060870508
SLC2A3,28.399105,290.0,0.0,0.9999141332200494
FOXJ2,0.70430195,10.0,0.0,0.4743642468805503
C3AR1,8.586678e-05,2.0,0.0,8.134747574263466e-05
NECAP1,1.4806687,14.0,0.0,0.7276938442557384
CLEC4A,0.11458244,6.0,0.0,0.10036018854537156
ZNF705A,0.0019523394,2.0,0.0,0.0019478201136153078
FAM90A1,0.018389048,3.0,0.0,0.017250184161646472
CLEC6A,0.023328649,17.0,0.0,0.022551327997541497
CLEC4D,0.0581996,5.0,0.0,0.05162401196711754
CLEC4E,0.0006417412,3.0,0.0,0.0006010674596539117
AICDA,0.0103944,4.0,0.0,0.009698426830205222
MFAP5,0.040434215,41.0,0.0,0.03650242008740334
RIMKLB,12.574498,126.0,0.0,0.9992588341099005
A2ML1,0.55417067,13.0,0.0,0.38477356026266196
PHC1,45.017715,541.0,1.0,1.0
M6PR,7.7849126,61.0,0.0,0.9949790530249962
KLRG1,0.84668714,14.0,0.0,0.5156300136031057
A2M,0.0018032023,10.0,0.0,0.001676661861139859
PZP,8.586678e-05,4.0,0.0,6.327025891093807e-05
KLRB1,0.0003208706,18.0,0.0,0.0002259652103962074
CLEC2D,1.2226616,30.0,0.0,0.6516294351321671
CLECL1,0.00016721425,15.0,0.0,5.875095470301392e-05
CD69,0.00083155197,8.0,0.0,0.0007140500648520154
KLRF1,0.004320455,2.0,0.0,0.004144201958666444
CLEC2B,0.0032629375,23.0,0.0,0.00286523886782391
KLRF2,7.230887e-05,2.0,0.0,6.778956311886222e-05
CLEC2A,4.5193043e-05,1.0,0.0,4.519304207924148e-05
CLEC12A,0.00014913703,9.0,0.0,0.0001039439967822554
CLEC1B,4.5193043e-05,2.0,0.0,4.067373787131733e-05
CLEC12B,0.00037962155,4.0,0.0,0.00034346711980223527
CLEC9A,0.000772801,107.0,0.0,0.00023048451460413154
CLEC1A,0.016477384,28.0,0.0,0.014701296588377254
CLEC7A,0.0023048453,2.0,0.0,0.002232536278714529
OLR1,0.00013557913,2.0,0.0,0.0001310598220298003
TMEM52B,7.230887e-05,1.0,0.0,7.230886732678637e-05
KLRD1,0.005694323,4.0,0.0,0.004709114984656962
KLRK1,0.00087222573,9.0,0.0,0.000763762411139181
KLRC4,0.00061462534,4.0,0.0,0.0005739516344063668
KLRC3,0.00029375477,8.0,0.0,0.00023952312301997984
KLRC1,0.00018077217,1.0,0.0,0.0001807721683169659
MAGOHB,0.29221368,8.0,0.0,0.24589986125736082
STYK1,0.12879565,6.0,0.0,0.11532360477780841
YBX3,19.92991,127.0,0.0,0.999936729741089
TAS2R7,0.0017308935,8.0,0.0,0.0016314688190606174
TAS2R8,0.0027206212,75.0,0.0,0.002083399239853032
TAS2R9,0.0020608027,2.0,0.0,0.0020020517641103977
TAS2R14,0.878607,24.0,0.0,0.5041961739570576
TAS2R50,0.00045644972,1.0,0.0,0.00045644972500033895
TAS2R30,0.8840166,21.0,0.0,0.5479340000813475
SMIM10L1,7.4092684,48.0,0.0,0.9936232617626191
TAS2R42,0.0035205379,3.0,0.0,0.0033442851138638695
PRB3,0.08742594,4.0,0.0,0.08050688515996077
PRB4,3.6154433e-05,1.0,0.0,3.6154433663393186e-05
PRB1,0.000117501906,1.0,0.0,0.00011750190940602784
ETV6,5.0177836,45.0,0.0,0.9601578141029408
LRP6,6.0337095,46.0,0.0,0.9859720797386035
MANSC1,0.54009753,10.0,0.0,0.38129369602256036
BORCS5,1.6669273,17.0,0.0,0.760666687756753
DUSP16,8.701857,58.0,0.0,0.9923668951928161
CREBL2,1.5426058,14.0,0.0,0.7436650653265423
GPR19,2.7744188,23.0,0.0,0.889417145336304
CDKN1B,0.70510185,13.0,0.0,0.47168429948525126
APOLD1,0.0011433839,2.0,0.0,0.001125306747773113
GPRC5A,0.08068766,10.0,0.0,0.07177107012604339
GPRC5D,0.004058335,2.0,0.0,0.003936313965101933
HEBP1,3.3299363,28.0,0.0,0.9291915416702444
FAM234B,4.073796,32.0,0.0,0.9515801747163006
GSG1,0.34733564,10.0,0.0,0.25531357192246684
EMP1,0.07394034,72.0,0.0,0.0631075639594528
GRIN2B,0.7510812,12.0,0.0,0.4639698472023247
ATF7IP,11.661843,118.0,0.0,0.9979256393685628
PLBD1,2.1901767,33.0,0.0,0.8193814880261036
GUCY2C,0.21725652,55.0,0.0,0.17289954038676206
HIST4H4,0.97866887,30.0,0.0,0.45987083828573755
H2AFJ,7.9551954,83.0,0.0,0.9921002562445486
WBP11,5.8865924,37.0,0.0,0.9862567959037026
C12orf60,0.306219,7.0,0.0,0.2463472723739453
SMCO3,3.6154433e-05,1.0,0.0,3.6154433663393186e-05
ART4,4.0673738e-05,1.0,0.0,4.067373787131733e-05
MGP,7.230887e-05,2.0,0.0,5.875095470301392e-05
ERP27,0.0019884938,4.0,0.0,0.0018800305504964455
ARHGDIB,0.021163901,4.0,0.0,0.01994820877377719
PDE6H,0.00043385322,2.0,0.0,0.00039317946608940086
RERG,0.09579117,6.0,0.0,0.081505651389912
PTPRO,0.4954649,11.0,0.0,0.32751849525247095
EPS8,0.2614327,8.0,0.0,0.21861682175412273
STRAP,16.876554,121.0,0.0,0.9998599015695544
DERA,4.45447,92.0,0.0,0.9547075332281841
SLC15A5,7.682817e-05,1.0,0.0,7.682817153471051e-05
MGST1,60.20714,347.0,0.0,0.9999864420873762
LMO3,2.8451731,70.0,0.0,0.7871678876320202
RERGL,0.0025986,2.0,0.0,0.002417827751239419
PIK3C2G,0.00078183966,2.0,0.0,0.0007366465858916361
PLCZ1,0.0094363075,3.0,0.0,0.008478214694065702
CAPZA3,4.9712347e-05,2.0,0.0,4.519304207924148e-05
PLEKHA5,10.380611,122.0,0.0,0.9961947458569279
AEBP2,11.439683,136.0,0.0,0.9988701739480189
PDE3A,0.5536509,11.0,0.0,0.37713141684706225
SLCO1C1,0.010168434,45.0,0.0,0.009531212574512029
SLCO1B3,0.000122021214,2.0,0.0,0.00011750190940602784
SLCO1B1,0.03421565,30.0,0.0,0.03224071621933087
SLCO1A2,0.4446227,11.0,0.0,0.3095361838091407
IAPP,0.0019975326,2.0,0.0,0.0018348375084172041
PYROXD1,0.7894049,11.0,0.0,0.4902586397798195
RECQL,7.23607,66.0,0.0,0.9925883410990044
GOLT1B,5.4793534,62.0,0.0,0.9835045396410769
